순위,이름,총점,맛,재료,카테고리,나라
0,사골우거지탕,440.6352064,71.45093653,66.66666667,80,80
1,쇠고기무국,437.906679,77.04500614,58.33333333,80,80
2,곰탕,436.7387002,62.54435009,75,80,80
3,닭개장,435.5113289,75.84733113,58.33333333,80,80
4,떡국,434.12397,68.19531832,66.66666667,80,80
5,사골탕,422.8220335,62.54435009,66.66666667,80,80
6,도가니탕,413.6960669,64.93970011,58.33333333,80,80
7,선지국,410.0733456,77.04500614,41.66666667,80,80
8,갈비탕,403.8952866,66.99764331,50,80,80
9,토란곰탕,400.1125776,58.14795549,58.33333333,80,80
10,초교탕,398.6114214,50.43904406,66.66666667,80,80
11,맑은떡국,397.3840502,63.7420251,50,80,80
12,꼬리곰탕,396.5028502,63.30142509,50,80,80
13,아구탕,395.1024974,62.60124871,50,80,80
14,설렁탕,394.9887002,62.54435009,50,80,80
15,근대된장국,393.6013412,54.89233728,58.33333333,80,80
16,두부국,388.591261,59.34563049,50,80,80
17,무맑은국,383.4673835,63.7420251,41.66666667,80,80
18,생태매운탕,382.2620081,63.1393374,41.66666667,80,80
19,대구탕,382.2400123,77.04500614,25,80,80
20,배추속댓국,378.2973156,47.24032446,58.33333333,80,80
21,두부조개탕,376.0619533,66.99764331,33.33333333,80,80
22,삼계탕,365.7680079,54.89233728,41.66666667,80,80
23,홍합탕,365.7680079,54.89233728,41.66666667,80,80
24,북어국,364.3806489,47.24032446,50,80,80
25,맑은대구탕,362.1452866,66.99764331,25,80,80
26,찬코나베,356.584582,80.30062435,41.66666667,80,20
27,잉어찜,354.4839577,89.15031218,41.66666667,20,80
28,조개맑은국,354.2466912,56.09001228,33.33333333,80,80
29,쇠고기덮밥,351.92862,66.99764331,66.66666667,20,80
30,쇠고기완자찜,350.7012487,80.30062435,50,20,80
31,낙지불고기,350.7012487,80.30062435,50,20,80
32,버섯덮밥,349.2000925,72.59171292,58.33333333,20,80
33,어묵꼬치,349.1228138,60.48640689,25,80,80
34,한우토마토스튜,347.9727213,85.89469397,41.66666667,20,80
35,곱창전골,347.8127335,64.93970011,66.66666667,20,80
36,생태국,346.841261,59.34563049,25,80,80
37,갈비찜,345.4173835,63.7420251,66.66666667,20,80
38,떡갈비구이,344.1900123,77.04500614,50,20,80
39,버섯만두전골,344.1900123,77.04500614,50,20,80
40,호박양파국,342.9447548,50.43904406,33.33333333,80,80
41,떡만두국,340.4073033,68.19531832,58.33333333,20,80
42,어묵국,340.3300246,56.09001228,25,80,80
43,쇠고기장조림,338.0119533,66.99764331,58.33333333,20,80
44,미역국,337.9346746,54.89233728,25,80,80
45,미역냉국,337.7774008,40.89703375,41.66666667,80,80
46,해물전골,336.784582,80.30062435,41.66666667,20,80
47,제육보쌈,336.784582,80.30062435,41.66666667,20,80
48,아욱국,334.1519656,46.04264945,33.33333333,80,80
49,모듬전,333.8960669,64.93970011,58.33333333,20,80
50,가지쇠고기볶음,333.8960669,64.93970011,58.33333333,20,80
51,잡채,333.0018731,71.45093653,50,20,80
52,쇠고기산적,333.0018731,71.45093653,50,20,80
53,오징어순대,333.0018731,71.45093653,50,20,80
54,동래파전,331.5007169,63.7420251,58.33333333,20,80
55,콩나물버섯덮밥,331.5007169,63.7420251,58.33333333,20,80
56,주먹밥,331.5007169,63.7420251,58.33333333,20,80
57,시금치된장국,331.4234381,51.63671906,25,80,80
58,쇠고기양송이볶음,330.2733456,77.04500614,41.66666667,20,80
59,바지락볶음,330.2733456,77.04500614,41.66666667,20,80
60,유부미역된장국,330.1960669,64.93970011,8.333333333,80,80
61,달래굴파전,327.8779956,75.84733113,41.66666667,20,80
62,애호박 구이,327.8779956,75.84733113,41.66666667,20,80
63,재첩국,327.8007169,63.7420251,8.333333333,80,80
64,양배춧국,327.6407291,42.78703124,33.33333333,80,80
65,우무콩냉국,326.9195168,63.30142509,8.333333333,80,80
66,만둣국,326.4906366,68.19531832,50,20,80
67,해물밥전,324.0952866,66.99764331,50,20,80
68,화양적,324.0952866,66.99764331,50,20,80
69,새송이산적,323.2140866,66.5570433,50,20,80
70,단호박 고등어조림,322.8679154,80.30062435,33.33333333,20,80
71,순두부찌개,322.7079277,59.34563049,58.33333333,20,80
72,알탕,322.7079277,59.34563049,58.33333333,20,80
73,양파전,322.7079277,59.34563049,58.33333333,20,80
74,별미밥,322.5941304,59.28873188,58.33333333,20,80
75,해물잡채,320.1393879,85.89469397,25,20,80
76,간장떡볶이,319.9794002,64.93970011,50,20,80
77,홍합꼬치구이,319.0852064,71.45093653,41.66666667,20,80
78,동태찌개,319.0852064,71.45093653,41.66666667,20,80
79,두부두루치기,319.0852064,71.45093653,41.66666667,20,80
80,돼지갈비찜,319.0852064,71.45093653,41.66666667,20,80
81,제육불고기,318.9714092,71.39403791,41.66666667,20,80
82,콩비지동그랑땡,318.9252187,50.49594267,66.66666667,20,80
83,불고기찹쌀구이,317.7440379,84.69701896,25,20,80
84,갈치무조림,316.356679,77.04500614,33.33333333,20,80
85,버섯잡채,316.356679,77.04500614,33.33333333,20,80
86,청국장찌개,316.1966912,56.09001228,58.33333333,20,80
87,콩나물잡채,316.1966912,56.09001228,58.33333333,20,80
88,쇠고기전골,315.3024974,62.60124871,50,20,80
89,다시마냉국,314.0890874,36.01121039,33.33333333,80,80
90,꽁치간장구이,312.7339577,89.15031218,16.66666667,20,80
91,참치주먹밥,312.57397,68.19531832,41.66666667,20,80
92,두부탕,311.9460669,64.93970011,33.33333333,80,20
93,불고기낙지전골,311.5197884,53.75156088,58.33333333,20,80
94,낙지연포탕,310.17862,66.99764331,41.66666667,20,80
95,부추잡채,310.17862,66.99764331,41.66666667,20,80
96,대대로닭칼국수,310.17862,66.99764331,41.66666667,20,80
97,김치홍합국,309.9413535,33.93734342,33.33333333,80,80
98,해물국수,309.6854548,52.83439407,58.33333333,20,80
99,어묵닭고기조림,308.9512487,80.30062435,25,20,80
100,돼지고기우엉말이조림,308.9512487,80.30062435,25,20,80
101,소꼬리찜,308.791261,59.34563049,50,20,80
102,갈비구이,306.0627335,64.93970011,41.66666667,20,80
103,돼지갈비구이,306.0627335,64.93970011,41.66666667,20,80
104,오징어산적,305.1685397,71.45093653,33.33333333,20,80
105,북어해장국밥,305.1685397,71.45093653,33.33333333,20,80
106,바지락칼국수,305.1685397,71.45093653,33.33333333,20,80
107,홍합미역국,305.091261,59.34563049,0,80,80
108,국수전골,305.008552,50.49594267,58.33333333,20,80
109,낙지전골,305.008552,50.49594267,58.33333333,20,80
110,오이냉국,303.8390144,23.92784054,41.66666667,80,80
111,가지된장찜,303.6673835,63.7420251,41.66666667,20,80
112,배추만두,303.5073958,42.78703124,66.66666667,20,80
