순위,이름,총점,맛,재료,카테고리,나라
107,붉은갓동치미,257.5344012,54.45173726,30,20,80
108,비빔냉면,257.1456212,36.25486299,45,20,80
109,된장채소수제비,256.1492456,41.64625485,40,20,80
110,화양적,255.9333845,29.54094881,50,20,80
111,곱창전골,255.7604656,23.44938057,55,20,80
112,닭가슴살해파리샐러드,255.7072029,59.34563049,25,20,80
113,호박두부찌개,255.7072029,59.34563049,25,20,80
114,근대된장국,255.7072029,59.34563049,25,20,80
115,마파두부덮밥,255.6383638,29.4840502,40,80,20
116,해물찌개,255.2754808,35.13501843,45,20,80
117,무초김치,255.2635975,53.09197457,30,20,80
118,짬뽕해물탕밥,254.6867007,16.93814415,50,80,20
119,새우도리아,254.3826209,40.70815621,30,80,20
120,간장게장,254.3119344,40.54606852,40,20,80
121,오징어순대,253.9332673,28.3432738,50,20,80
122,무생채,253.7070857,58.14795549,25,20,80
123,가지쇠고기볶음,253.4912246,46.04264945,35,20,80
124,쇠고기무국,253.2753635,33.93734342,45,20,80
125,양파전,253.2753635,33.93734342,45,20,80
126,갈비찜,252.615897,15.57838146,60,20,80
127,삼색나물월남쌈,251.1440853,62.60124871,50,20,20
128,양배춧국,251.1440853,62.60124871,20,20,80
129,쑥버섯볶음,250.9282243,50.49594267,30,20,80
130,송어샐러드,250.9282243,50.49594267,30,20,80
131,죽순볶음,250.9282243,50.49594267,30,20,80
132,김치적,250.9282243,50.49594267,30,20,80
133,새송이쌈장구이,250.7123632,38.39063664,40,20,80
134,잡채,250.4965021,26.2853306,50,20,80
135,다시마채소말이,250.4861816,68.19531832,15,20,80
136,김치두부쌈,250.2703205,56.09001228,25,20,80
137,알탕,250.0528967,20.03167467,55,20,80
138,오징어삼겹살볶음,248.875052,37.29045031,40,20,80
139,떡국,248.7122459,37.19296163,40,20,80
140,만둣국,248.7122459,37.19296163,40,20,80
141,잉어찜,248.4963848,25.08765559,50,20,80
142,채소비빔소면,248.2702032,54.89233728,25,20,80
143,떡만두국,247.9764439,36.75236162,40,20,80
144,단호박주뻬따,247.7764439,36.75236162,30,80,20
145,더덕구이,247.5344012,54.45173726,25,20,80
146,오이냉국,247.2637148,54.28964958,25,20,80
147,닭개장,246.886818,18.13581916,55,20,80
148,단팥죽,246.6319926,30.07903751,5,80,80
149,찬밥지짐이,246.1492456,41.64625485,35,20,80
150,채소치즈죽,245.9492456,41.64625485,25,80,20
151,오징어섞어찌개,245.9333845,29.54094881,45,20,80
152,상추채소무침,245.7072029,59.34563049,20,20,80
153,코다리조림,245.4913418,47.24032446,30,20,80
154,무쌈말이,245.4913418,47.24032446,30,20,80
155,사골탕,245.4897791,23.28729289,50,20,80
156,돼지갈비찜,245.4897791,23.28729289,50,20,80
157,오이지장아찌무침,245.1273841,53.01040966,25,20,80
158,생태매운탕,244.3667598,28.60285017,45,20,80
159,순두부찌개,244.1491283,40.44857984,35,20,80
160,달래된장찌개,244.1491283,40.44857984,35,20,80
161,쟁반라면,243.9332673,28.3432738,45,20,80
162,삼색수제비,243.2753635,33.93734342,40,20,80
163,오므라이스,242.8595024,21.83203738,40,80,20
164,쇠고기양송이볶음,242.8333208,51.63671906,25,20,80
165,해파리냉채,242.7005972,57.54526779,20,20,80
166,대구탕,242.5395615,33.4967434,40,20,80
167,나물 월남쌈,241.1440853,62.60124871,45,20,20
168,고구마줄기볶음,240.9282243,50.49594267,25,20,80
169,가지와마른새우무침,240.9282243,50.49594267,25,20,80
170,삼색태극말이초밥,240.7282243,50.49594267,15,80,20
171,매운가지볶음,240.7123632,38.39063664,35,20,80
172,김치동그랑땡,240.7123632,38.39063664,35,20,80
173,떡갈비구이,240.0544594,43.98470625,30,20,80
174,가니타마돈,239.0622693,31.53429301,30,80,20
175,치킨수프,238.2963848,25.08765559,35,80,20
176,쇠고기버섯덮밥,238.2963848,25.08765559,35,80,20
177,감자수제비,238.2702032,54.89233728,20,20,80
178,육개장,237.8384811,30.68172521,40,20,80
179,콩비지찌개,237.7057575,36.59027393,35,20,80
180,쫄면,237.3185402,42.34643123,30,20,80
181,다시마냉국,236.9482737,42.12471481,30,20,80
182,마키즈시,235.8542249,41.58935623,20,80,20
183,꽃게찌개,235.8383638,29.4840502,40,20,80
184,쇠고기전골,235.7604656,23.44938057,45,20,80
185,떡꼬치,235.7072029,59.34563049,15,20,80
186,시금치된장국,235.7072029,59.34563049,15,20,80
187,김치홍합국,235.7072029,59.34563049,15,20,80
188,고구마잎무침,235.4913418,47.24032446,25,20,80
189,곰탕,235.4897791,23.28729289,45,20,80
190,조기찜,235.2754808,35.13501843,35,20,80
191,동태찌개,235.1025618,29.04345019,40,20,80
192,버섯매운탕,235.1025618,29.04345019,40,20,80
193,누룽지탕,235.0754808,35.13501843,25,80,20
194,오징어통구이,234.7322954,28.82173377,40,20,80
195,부추잡채,233.9332673,28.3432738,40,20,80
196,두부굴찌개,233.4912246,46.04264945,25,20,80
197,쌀국수,233.4912246,46.04264945,55,20,20
198,소꼬리찜,233.2753635,33.93734342,35,20,80
199,버섯잡채,233.2753635,33.93734342,35,20,80
200,해물매운탕,233.0595024,21.83203738,45,20,80
201,동치미막국수,232.7554226,45.60204944,25,20,80
202,고등어양념구이,232.5395615,33.4967434,35,20,80
203,고등어무조림,232.4015987,27.42610699,40,20,80
204,해장라면,232.3237004,21.39143737,45,20,80
205,부추전,231.586128,44.90187306,25,20,80
206,꽃게해물탕,231.2752462,32.73966841,35,20,80
207,묵과양념장,231.1440853,62.60124871,10,20,80
208,호박양파국,230.9282243,50.49594267,20,20,80
209,제육배추찜,230.9282243,50.49594267,50,20,20
210,어묵꼬치,230.9282243,50.49594267,20,20,80
211,해물국시,230.9282243,50.49594267,20,20,80
212,제육겨자쌈,230.7123632,38.39063664,30,20,80
213,애호박 구이,230.7123632,38.39063664,30,20,80
214,오징어풋마늘산적,230.7123632,38.39063664,30,20,80
215,도가니탕,230.5394442,32.2990684,35,20,80
216,오징어볶음과소면,230.4965021,26.2853306,40,20,80
217,생태국,230.2687578,32.13698071,35,20,80
218,참치김치찌개,230.0544594,43.98470625,25,20,80
219,계란찜,228.7122459,37.19296163,30,20,80
220,맑은떡국,228.7122459,37.19296163,30,20,80
221,참치주먹밥,228.7122459,37.19296163,30,20,80
222,달래굴파전,228.4963848,25.08765559,40,20,80
223,우묵냉채,228.0543422,42.78703124,25,20,80
224,냉면,227.9764439,36.75236162,30,20,80
225,시금치들깨수제비,227.9216185,48.69557996,20,20,80
226,단호박 고등어조림,227.8384811,30.68172521,35,20,80
227,카레라이스,227.5605828,24.64705558,30,80,20
228,부대찌개,226.886818,18.13581916,45,20,80
229,고등어조림,225.8383638,29.4840502,35,20,80
230,동래파전,225.7604656,23.44938057,40,20,80
231,두부조림,225.4913418,47.24032446,20,20,80
232,오징어산적,225.2754808,35.13501843,30,20,80
233,쇠고기완자찜,225.0596197,23.02971239,40,20,80
234,두부조개탕,223.9332673,28.3432738,35,20,80
235,잔멸치된장볶음,223.4912246,46.04264945,20,20,80
236,홍합탕,223.4133263,40.00797983,25,20,80
237,히야지루,223.2912246,46.04264945,10,80,20
238,미역냉국,222.3485227,45.35839684,20,20,80
239,선지국,222.3237004,21.39143737,40,20,80
240,두부다시마말이,221.586128,44.90187306,20,20,80
241,갈치조림,221.0593852,20.63436237,40,20,80
242,양장피,220.7553053,44.40437443,50,20,20
243,마른오징어조림,220.7123632,38.39063664,25,20,80
244,돼지갈비구이,220.3235831,20.19376236,40,20,80
245,김치채소볶음,220.2703205,56.09001228,40,20,20
246,꼬리곰탕,220.1691778,32.07735198,30,20,80
247,삼계탕,220.1691778,32.07735198,30,20,80
248,토란곰탕,219.3701497,31.59889202,30,20,80
249,두부김치,218.7122459,37.19296163,25,20,80
250,사골우거지탕,218.4963848,25.08765559,35,20,80
251,닭꼬치구이,217.1026791,30.24112519,30,20,80
252,계란말이,215.9333845,29.54094881,30,20,80
253,토마토미니새송이볶음,215.9333845,29.54094881,30,20,80
254,토란닭고기찜,215.9333845,29.54094881,30,20,80
255,해산물샐러드,215.923064,71.45093653,25,20,20
256,롤케비지(양배추말이),215.7072029,59.34563049,35,20,20
257,고추부각,215.7072029,59.34563049,5,20,80
258,갈비떡볶이,215.6654449,23.39248196,35,20,80
259,조개맑은국,215.4913418,47.24032446,15,20,80
260,치킨샐러드,215.4913418,47.24032446,45,20,20
261,맑은대구탕,213.9332673,28.3432738,30,20,80
262,갈비구이,213.8802123,16.33545645,40,20,80
263,불고기,213.8382466,28.28637519,30,20,80
264,냉이된장찌개,213.4912246,46.04264945,15,20,80
265,홍합꼬치구이,213.2753635,33.93734342,25,20,80
266,간장떡볶이,213.0595024,21.83203738,35,20,80
267,우엉조림,212.9712836,57.70735547,5,20,80
268,김치찌개,212.5395615,33.4967434,25,20,80
269,청국장찌개,212.5395615,33.4967434,25,20,80
270,두부채소냉채,212.268875,33.33465572,25,20,80
271,바지락볶음,211.3702669,32.79656702,25,20,80
272,오징어찌개,211.3702669,32.79656702,25,20,80
273,돼지불고기,211.2752462,32.73966841,25,20,80
274,두부양념조림,210.9282243,50.49594267,10,20,80
275,두부미역냉채,210.9282243,50.49594267,10,20,80
276,떡잡채,210.7123632,38.39063664,20,20,80
277,두부국,210.7123632,38.39063664,20,20,80
278,해물잡채,210.7123632,38.39063664,20,20,80
279,라조육,210.5394442,32.2990684,55,20,20
280,새송이산적,210.4965021,26.2853306,30,20,80
281,생선초밥,210.2965021,26.2853306,20,80,20
282,두부알찜,208.7122459,37.19296163,20,20,80
283,감자국수,208.7122459,37.19296163,20,20,80
284,바지락칼국수,208.7122459,37.19296163,20,20,80
285,코다리찜,208.4963848,25.08765559,30,20,80
286,옥수수볶음밥,208.2963848,25.08765559,20,80,20
287,무맑은국,207.9764439,36.75236162,20,20,80
288,치즈멸치볼,207.8543422,42.78703124,5,80,20
289,낙지연포탕,207.4898964,24.48496789,30,20,80
290,수정과,207.0478537,42.18434354,15,20,80
291,아욱국,206.1492456,41.64625485,15,20,80
292,오징어숙회,205.7072029,59.34563049,0,20,80
293,쇠고기장조림,205.6225028,17.37874416,35,20,80
294,어묵국,205.4913418,47.24032446,10,20,80
295,설렁탕,205.4897791,23.28729289,30,20,80
296,갈비탕,204.7539771,22.84669287,30,20,80
297,감자탕,203.9964934,28.38113376,25,20,80
298,대대로닭칼국수,203.1974652,27.90267379,25,20,80
299,멸치볶음,202.7554226,45.60204944,10,20,80
300,당근잎 감자전,202.5395615,33.4967434,20,20,80
301,데마리즈시,202.1237004,21.39143737,20,80,20
302,호박전,201.2752462,32.73966841,20,20,80
303,순대볶음,201.0593852,20.63436237,30,20,80
304,쌀샐러드,200.9282243,50.49594267,35,20,20
305,컬리플라워해물샐러드,200.7020427,80.30062435,10,20,20
306,가지튀김,200.4965021,26.2853306,25,20,80
307,갈치무조림,200.3235831,20.19376236,30,20,80
308,오징어탕수,199.8267151,49.83635636,35,20,20
309,꽃만두국(완당국),198.7122459,37.19296163,45,20,20
310,녹차콩국수,198.7122459,37.19296163,15,20,80
311,연어알초밥,198.5122459,37.19296163,5,80,20
312,명란젓찌개,197.7605828,24.64705558,25,20,80
313,아귀찜,197.62262,18.57641917,30,20,80
314,삼겹살깻잎전,197.4898964,24.48496789,25,20,80
315,오차즈케,196.2962676,23.88998059,15,80,20
316,시칠리아식카포나타,195.4913418,47.24032446,35,20,20
317,구운감자와도미구이,194.9481565,40.92703981,40,20,20
318,오향장육,194.1575291,52.42965814,30,20,20
319,약식,194.1491283,40.44857984,10,20,80
320,삼겹살채소말이,193.9332673,28.3432738,20,20,80
321,짜춘권,193.842088,40.26472338,40,20,20
322,해물순두부찌개,193.2753635,33.93734342,15,20,80
323,해산물두부수프,193.0753635,33.93734342,5,80,20
324,팥국수,192.7554226,45.60204944,5,20,80
325,제육불고기,192.615897,15.57838146,30,20,80
326,꽁치무조림,192.1857376,15.32080096,30,20,80
327,낙지볶음,192.1857376,15.32080096,30,20,80
328,치킨데리야끼,192.0959561,27.24308748,50,20,20
329,닭갈비,191.880095,15.13778144,30,20,80
330,브로콜리크림수프,191.0752462,32.73966841,5,80,20
331,고등어튀김케첩조림,190.3235831,20.19376236,25,20,80
332,육회,189.3170947,19.59107466,25,20,80
333,오색주먹밥도시락,188.7122459,37.19296163,10,20,80
334,모듬초밥,188.5122459,37.19296163,0,80,20
335,해물스파게티,188.0543422,42.78703124,35,20,20
336,미역국,187.7057575,36.59027393,10,20,80
337,연근조림,187.3185402,42.34643123,5,20,80
338,부추부침개,186.4962676,23.88998059,20,20,80
339,오이보트카나페,186.3651067,53.75156088,25,20,20
340,죽순표고버섯볶음나물,186.1492456,41.64625485,35,20,20
341,감자고추채볶음,185.9333845,29.54094881,15,20,80
342,야키소바,185.6121822,59.28873188,20,20,20
343,다이메시,185.5604656,23.44938057,10,80,20
344,오징어채볶음,185.4913418,47.24032446,0,20,80
345,가지말이구이,185.4913418,47.24032446,30,20,20
346,녹두고물호박떡케이크,185.2754808,35.13501843,10,20,80
347,왕새우구이와구운채소,184.1491283,40.44857984,35,20,20
348,통마늘장아찌,183.941668,40.32435211,5,20,80
349,유부계란찜,183.9332673,28.3432738,15,20,80
350,시금치계란말이,183.9332673,28.3432738,15,20,80
351,모짜렐라 카프레제,183.7070857,58.14795549,20,20,20
352,불고기찹쌀구이,183.2753635,33.93734342,10,20,80
353,감자조림,183.2753635,33.93734342,10,20,80
354,돼지고기표고볶음,183.2753635,33.93734342,40,20,20
355,메기매운탕,182.8865835,15.74046914,25,20,80
356,두부드레싱과 채소샐러드,182.8333208,51.63671906,25,20,20
357,양상추튀김,182.5395615,33.4967434,40,20,20
358,볶음우동,182.5395615,33.4967434,40,20,20
359,떡볶이,182.3666425,27.40517516,15,20,80
360,고등어김치조림,182.3237004,21.39143737,20,20,80
361,조기매운탕,182.1507814,15.29986913,25,20,80
362,바질토마토두부샐러드,181.1440853,62.60124871,15,20,20
363,쑥브리오슈,181.1440853,62.60124871,15,20,20
364,해물떡꼬치,180.9282243,50.49594267,25,20,20
365,유부미역된장국,180.7123632,38.39063664,5,20,80
366,월남쌈,180.7123632,38.39063664,35,20,20
367,고등어살튀김과소스,180.5394442,32.2990684,10,20,80
368,치킨버섯찜,180.4965021,26.2853306,45,20,20
369,해물필라프,180.3394442,32.2990684,0,80,20
370,콩 햄버그,180.2687578,32.13698071,40,20,20
371,깐풍새우,180.2687578,32.13698071,40,20,20
372,재첩국,178.7122459,37.19296163,5,20,80
373,해물파전,178.4963848,25.08765559,15,20,80
374,오징어불고기,178.1855031,12.92545094,25,20,80
375,화전,177.8384811,30.68172521,10,20,80
376,돼지고기김치찌개,177.62262,18.57641917,20,20,80
377,김치꽁치조림,177.62262,18.57641917,20,20,80
378,깐풍기,176.7324127,30.01940878,40,20,20
379,푸타네스카스파게티,176.7121287,35.99528662,35,20,20
380,서리태콩국수,175.9333845,29.54094881,10,20,80
381,쪽파 새우강회,175.923064,71.45093653,5,20,20
382,생선전,175.7604656,23.44938057,15,20,80
383,홍차계란장조림,175.6225028,17.37874416,20,20,80
384,돼지갈비레몬찜,175.4913418,47.24032446,25,20,20
385,그린파스타,175.4913418,47.24032446,25,20,20
386,오코노미야키,175.3184229,41.14875622,30,20,20
387,장어덮밥,175.1901991,23.22766416,5,80,20
388,돼지고기우엉말이조림,175.0596197,23.02971239,15,20,80
389,어묵닭고기조림,175.0596197,23.02971239,15,20,80
390,연어샐러드,173.4912246,46.04264945,25,20,20
391,해초무침,173.4912246,46.04264945,25,20,20
392,불고기꽃만두,173.2753635,33.93734342,35,20,20
393,우무콩냉국,173.2753635,33.93734342,5,20,80
394,갈치구이,172.5395615,33.4967434,5,20,80
395,고구마강정,172.3237004,21.39143737,15,20,80
396,약과,172.268875,33.33465572,5,20,80
397,어린잎샌드위치,171.1440853,62.60124871,10,20,20
398,단호박튀김,171.0593852,20.63436237,15,20,80
399,닭가슴살 샤프란 리조또,170.7553053,44.40437443,25,20,20
400,홍합미역국,170.7123632,38.39063664,0,20,80
401,만두샐러드,170.7123632,38.39063664,30,20,20
402,샤브샤브,170.4965021,26.2853306,40,20,20
403,소바정식,170.4861816,68.19531832,5,20,20
404,연어까르파치오,170.0544594,43.98470625,25,20,20
405,오렌지건포도빵,170.0544594,43.98470625,25,20,20
406,돈까스,169.9533167,19.97204595,45,20,20
407,생선탕수,169.5877811,19.75316235,45,20,20
408,난자완스,169.5329558,31.6963807,35,20,20
409,버섯 크림 리조또,169.4781304,43.63959905,25,20,20
410,국수계란말이,168.7122459,37.19296163,30,20,20
411,고등어된장조림,168.4963848,25.08765559,10,20,80
412,기스면,168.0543422,42.78703124,25,20,20
413,아게비타시,167.9764439,36.75236162,30,20,20
414,라볶이,167.7605828,24.64705558,10,20,80
415,꽁치김치찌개,167.62262,18.57641917,15,20,80
416,똠얌꿍,167.1456212,36.25486299,30,20,20
417,닭고기명란튀김,166.9482737,42.12471481,25,20,20
418,브루스케타,166.3651067,53.75156088,15,20,20
419,한국식타코샐러드,166.1492456,41.64625485,25,20,20
420,수삼치즈샐러드,166.1492456,41.64625485,25,20,20
421,단호박구이,165.8383638,29.4840502,5,20,80
422,라조기,165.7604656,23.44938057,40,20,20
423,류산슬,165.7604656,23.44938057,40,20,20
424,채소말이샤브샤브,165.4913418,47.24032446,20,20,20
425,해물샤브샤브,165.2754808,35.13501843,30,20,20
426,펠라레제 파스타,164.5826209,40.70815621,25,20,20
427,푸실리크림스파게티,164.5277955,52.65137456,15,20,20
428,부추표고버섯볶음,164.1491283,40.44857984,25,20,20
429,닭불고기,162.4429781,9.486813216,20,20,80
430,꽁치간장구이,162.3237004,21.39143737,10,20,80
431,찬코나베,160.5394442,32.2990684,30,20,20
432,버섯파스타,160.5394442,32.2990684,30,20,20
433,딤섬,159.2622693,31.53429301,30,20,20
434,김치어묵,158.7122459,37.19296163,25,20,20
435,두부파프리카전,158.4963848,25.08765559,5,20,80
436,볶음쌀국수,158.4963848,25.08765559,35,20,20
437,새우만두,158.0543422,42.78703124,20,20,20
438,콩국계란찜,157.9764439,36.75236162,25,20,20
439,꽁치구이,156.4962676,23.88998059,5,20,80
440,로메인 시저샐러드,156.1492456,41.64625485,20,20,20
441,양상추참치샐러드,155.9333845,29.54094881,30,20,20
442,연어오픈샌드위치,155.4913418,47.24032446,15,20,20
443,식빵고구마파이,155.4913418,47.24032446,15,20,20
444,닭강정,154.8867007,16.93814415,10,20,80
445,두부탕,153.4912246,46.04264945,15,20,20
446,연어양상추쌈,153.4912246,46.04264945,15,20,20
447,고추잡채와꽃빵,153.2753635,33.93734342,25,20,20
448,고추장닭강정,152.5395615,33.4967434,25,20,20
449,삼겹살치즈구이,152.119185,33.24502094,25,20,20
450,가지그라탕,151.2752462,32.73966841,25,20,20
451,토마토해산물스파게티,151.0593852,20.63436237,35,20,20
452,상추미소국,150.9282243,50.49594267,10,20,20
453,김치우동,150.2703205,56.09001228,5,20,20
454,탕수육,150.0528967,20.03167467,35,20,20
455,유부초밥,148.7122459,37.19296163,20,20,20
456,김치피자,148.7122459,37.19296163,20,20,20
457,닭날개튀김,147.4898964,24.48496789,30,20,20
458,닭고기카레튀김,147.3903164,24.42533917,30,20,20
459,마늘빵,145.4913418,47.24032446,10,20,20
460,시금치샐러드,145.4913418,47.24032446,10,20,20
461,삼선짬뽕,144.0745783,16.45184331,35,20,20
462,두부오믈렛,143.9332673,28.3432738,25,20,20
463,닭가슴살 호박말이,140.7123632,38.39063664,15,20,20
464,브로콜리베이컨말이,140.7123632,38.39063664,15,20,20
465,까르보나라 (한국식),140.5394442,32.2990684,20,20,20
466,고추장스파게티,140.4965021,26.2853306,25,20,20
467,닭다리굴소스볶음,140.3235831,20.19376236,30,20,20
468,블랙스파게티,138.4963848,25.08765559,25,20,20
469,물만두,135.9333845,29.54094881,20,20,20
470,냉고기쌈,135.9333845,29.54094881,20,20,20
471,양파쌈파이,135.4913418,47.24032446,5,20,20
472,치즈돈까스,135.4897791,23.28729289,25,20,20
473,일본풍버섯스파게티,135.3184229,41.14875622,10,20,20
474,두부스테이크,135.3184229,41.14875622,10,20,20
475,우유두부,135.2754808,35.13501843,15,20,20
476,민트라임모히또,135.0477365,40.98666853,10,20,20
477,장어깐풍기,134.0960734,28.44076249,20,20,20
478,왜된장국,133.4912246,46.04264945,5,20,20
479,바질페스토 스파게티,132.5395615,33.4967434,15,20,20
480,팥타르트,130.7123632,38.39063664,10,20,20
481,아스파라거스새우볶음,130.7123632,38.39063664,10,20,20
482,떡갈비샌드위치,130.4965021,26.2853306,20,20,20
483,미소된장국,128.7122459,37.19296163,10,20,20
484,긴톤,127.7057575,36.59027393,10,20,20
485,발효초요구르트,127.3185402,42.34643123,5,20,20
486,가지두부스테이크,126.4962676,23.88998059,20,20,20
487,두부카나페,125.2754808,35.13501843,10,20,20
488,안심스테이크,124.7539771,22.84669287,20,20,20
489,치킨롤,122.5395615,33.4967434,10,20,20
490,고구마그라탱,120.5394442,32.2990684,10,20,20
491,단호박옥수수치즈구이,120.3235831,20.19376236,20,20,20
492,토란 닭고기 소보로니,119.9201731,25.9402234,15,20,20
493,장어계란말이,119.5329558,31.6963807,10,20,20
494,바베큐립,119.3170947,19.59107466,20,20,20
495,꿔바로우,118.9763658,31.36309332,10,20,20
496,베이컨꼬치구이,118.0527794,18.83399967,20,20,20
497,크림소스파스타,114.6543971,22.78706415,15,20,20
498,까르보나라스파게티,113.7258069,28.21904607,10,20,20
499,속채운감자,110.3235831,20.19376236,15,20,20
500,오믈렛,108.4963848,25.08765559,10,20,20
501,감자그라탕,105.7604656,23.44938057,10,20,20
502,아게다시도후,105.4897791,23.28729289,10,20,20
503,고등어 다쓰타튀김,89.31709469,19.59107466,5,20,20
