순위,이름,총점,맛,재료,카테고리,나라
0,돌솥비빔밥,459.07306400376496,71.45093652920058,75.0,80.0,80.0
1,상추겉절이비빔밥,453.9020426691767,80.3006243528004,60.00000000000001,80.0,80.0
2,열무비빔밥,412.52306400376494,71.45093652920058,40.0,80.0,80.0
3,별미밥,412.25720292583696,59.34563049451316,55.00000000000001,80.0,80.0
4,모듬쌈밥,404.3940853383533,62.60124870560077,45.0,80.0,80.0
5,꽃상추쌈,397.7440853383533,62.60124870560077,40.0,80.0,80.0
6,김치주먹밥,396.2651066729416,53.751560882000966,50.0,80.0,80.0
7,콩나물무밥,396.2651066729416,53.751560882000966,50.0,80.0,80.0
8,영양채소밥,392.307202925837,59.34563049451316,40.0,80.0,80.0
9,버섯덮밥,390.04122458427764,46.04264945166325,55.00000000000001,80.0,80.0
10,가지무침과 호박잎쌈밥,382.9651066729416,53.751560882000966,40.0,80.0,80.0
11,닭고기콩나물덮밥,381.48612800752994,44.90187305840116,50.0,80.0,80.0
12,충무김밥,379.00720292583696,59.34563049451316,30.000000000000004,80.0,80.0
13,콩나물비빔밥,379.00720292583696,59.34563049451316,30.0,80.0,80.0
14,콩나물국밥,378.741341847909,47.240324459825736,44.99999999999999,80.0,80.0
15,콩나물밥,377.7940853383533,62.60124870560077,25.0,80.0,80.0
16,김치채소쌈,377.5282242604253,50.49594267091335,40.0,80.0,80.0
17,시금치된장죽,372.62306400376497,71.45093652920058,10.0,80.0,80.0
18,배추만두,364.3440853383533,62.60124870560077,60.0,20.0,80.0
19,사색나물,364.3440853383533,62.60124870560077,60.0,20.0,80.0
20,비빔쌀국수,360.38618159124866,68.19531831811297,50.0,20.0,80.0
21,시금치표고된장무른밥,357.57822426042526,50.49594267091335,25.0,80.0,80.0
22,채소영양밥,356.3651066729416,53.751560882000966,20.0,80.0,80.0
23,콩나물버섯덮밥,355.8333845170856,29.540948812626123,50.0,80.0,80.0
24,콩나물잡채,355.428106996794,49.29826766275087,70.0,20.0,80.0
25,오곡밥쌈밥정식,350.6623631824973,38.39063663622592,35.0,80.0,80.0
26,양송이버섯죽,349.4492455950136,41.64625484731354,30.0,80.0,80.0
27,해물밥전,346.3962675773066,23.889980585213543,50.0,80.0,80.0
28,녹차수제비,344.39408533835325,62.60124870560077,44.99999999999999,20.0,80.0
29,김치쌈밥,344.2782242604253,50.49594267091335,15.000000000000002,80.0,80.0
30,오곡주먹밥,344.2782242604253,50.49594267091335,15.000000000000002,80.0,80.0
31,초교탕,344.1282242604253,50.49594267091335,60.0,20.0,80.0
32,찬밥맛탕,343.49122458427763,46.04264945166325,20.0,80.0,80.0
33,계란말이주먹밥,342.53338451708566,29.540948812626123,40.0,80.0,80.0
34,영양돌솥밥,341.58612800752996,44.90187305840116,20.0,80.0,80.0
35,북어해장국밥,339.3201496659706,31.598892015551254,35.0,80.0,80.0
36,오이나물,339.223064003765,71.45093652920058,30.000000000000004,20.0,80.0
37,상추 치커리 오징어 초침무,338.43606432761726,66.99764330995048,35.0,20.0,80.0
38,채소국수,337.7440853383533,62.60124870560077,40.0,20.0,80.0
39,찰밥주먹밥,337.62822426042527,50.49594267091335,10.0,80.0,80.0
40,배추겉절이,333.7861815912487,68.19531831811297,30.000000000000004,20.0,80.0
41,봄동바지락볶음,332.57306400376496,71.45093652920058,25.0,20.0,80.0
42,닭고기수삼샐러드,332.307202925837,59.34563049451316,40.0,20.0,80.0
43,쇠고기덮밥,330.4465021045693,26.285330601538508,35.0,80.0,80.0
44,양배추말이찜,329.6151066729416,53.751560882000966,44.99999999999999,20.0,80.0
45,낙지전골,329.3054225630556,45.60204943895543,55.00000000000001,20.0,80.0
46,돛나물 부추 오이무침,328.34929917873234,64.93970010702535,30.0,20.0,80.0
47,가는파잡채,327.1361815912486,68.19531831811295,25.0,20.0,80.0
48,새우겨자채,326.55581104498265,59.88371918861236,35.0,20.0,80.0
49,생굴채소무침,325.65720292583694,59.34563049451316,35.0,20.0,80.0
50,봄동겉절이,325.65720292583694,59.34563049451316,35.0,20.0,80.0
