순위,이름,총점,맛,재료,카테고리,나라
125,북어국,249.90636279338364,61.86009748106805,50.0,20.0,20.0
126,미역국,249.90636279338364,61.86009748106805,50.0,20.0,20.0
127,쇠고기덮밥,249.30677417264556,61.50106237882967,50.0,20.0,20.0
128,쇠고기버섯덮밥,249.30677417264556,61.50106237882967,50.0,20.0,20.0
129,잉어찜,249.30677417264556,61.50106237882967,50.0,20.0,20.0
130,달래굴파전,249.30677417264556,61.50106237882967,50.0,20.0,20.0
131,오차즈케,249.30677417264556,61.50106237882967,50.0,20.0,20.0
132,해물밥전,249.30677417264556,61.50106237882967,50.0,20.0,20.0
133,부추부침개,249.30677417264556,61.50106237882967,50.0,20.0,20.0
134,유부계란찜,249.2071941976974,61.44143365131581,50.0,20.0,20.0
135,대대로닭칼국수,249.2071941976974,61.44143365131581,50.0,20.0,20.0
136,떡국,249.17056077216156,61.419497468360234,50.0,20.0,20.0
137,감자국수,249.17056077216156,61.419497468360234,50.0,20.0,20.0
138,무맑은국,249.17056077216156,61.419497468360234,50.0,20.0,20.0
139,두부알찜,249.17056077216156,61.419497468360234,50.0,20.0,20.0
140,콩국계란찜,249.17056077216156,61.419497468360234,50.0,20.0,20.0
141,국수계란말이,249.17056077216156,61.419497468360234,50.0,20.0,20.0
142,콩나물잡채,249.17056077216156,61.419497468360234,50.0,20.0,20.0
143,카레토마토달걀볶음밥,249.1570840880473,61.41142759763312,50.0,20.0,20.0
144,새우만두,249.03608773626556,61.33897469237459,50.0,20.0,20.0
145,한우토마토스튜,249.03608773626556,61.33897469237459,50.0,20.0,20.0
146,치킨버섯찜,249.03608773626556,61.33897469237459,50.0,20.0,20.0
147,해물파전,249.03608773626556,61.33897469237459,50.0,20.0,20.0
148,두부오믈렛,248.93650776131742,61.27934596486073,50.0,20.0,20.0
149,떡갈비구이,248.93650776131742,61.27934596486073,50.0,20.0,20.0
150,화양적,248.93650776131742,61.27934596486073,50.0,20.0,20.0
151,돼지갈비레몬찜,248.93650776131742,61.27934596486073,50.0,20.0,20.0
152,두부조개탕,248.93650776131742,61.27934596486073,50.0,20.0,20.0
153,오징어순대,248.93650776131742,61.27934596486073,50.0,20.0,20.0
154,계란말이,248.93650776131742,61.27934596486073,50.0,20.0,20.0
155,계란말이주먹밥,248.93650776131742,61.27934596486073,50.0,20.0,20.0
156,계란찜,248.8998743357816,61.25740978190515,50.0,20.0,20.0
157,콩나물버섯덮밥,248.8998743357816,61.25740978190515,50.0,20.0,20.0
158,맑은떡국,248.8998743357816,61.25740978190515,50.0,20.0,20.0
159,닭가슴살 호박말이,248.83692778636927,61.21971723734687,50.0,20.0,20.0
160,치킨샐러드,248.83692778636927,61.21971723734687,50.0,20.0,20.0
161,배추속댓국,248.80029436083345,61.19778105439129,50.0,20.0,20.0
162,찬밥지짐이,248.80029436083345,61.19778105439129,50.0,20.0,20.0
163,모듬쌈밥,248.76366093529762,61.175844871435714,50.0,20.0,20.0
164,채소국수,248.76366093529762,61.175844871435714,50.0,20.0,20.0
165,오곡주먹밥,248.75018425118336,61.1677750007086,50.0,20.0,20.0
166,캘리포니아롤,248.75018425118336,61.1677750007086,50.0,20.0,20.0
167,삼색태극말이초밥,248.75018425118336,61.1677750007086,50.0,20.0,20.0
168,해파리해물냉채,248.75018425118336,61.1677750007086,50.0,20.0,20.0
169,찬밥전,248.75018425118336,61.1677750007086,50.0,20.0,20.0
170,초교탕,248.75018425118336,61.1677750007086,50.0,20.0,20.0
171,닭불고기,247.7085042497592,30.603894760334843,75.0,20.0,20.0
172,아게비타시,244.74815647557978,40.92703980573639,25.0,80.0,20.0
173,까르보나라 (한국식),244.60569378135128,58.68604418044986,50.0,20.0,20.0
174,치킨데리야끼,243.8698917601292,58.24544416774205,50.0,20.0,20.0
175,어묵닭고기조림,243.8698917601292,58.24544416774205,50.0,20.0,20.0
176,샤브샤브,243.73367835964527,58.16387925727261,50.0,20.0,20.0
177,새송이산적,243.59920532374923,58.08335648128697,50.0,20.0,20.0
178,조기찜,243.49962534880106,58.0237277537731,50.0,20.0,20.0
179,오징어산적,243.49962534880106,58.0237277537731,50.0,20.0,20.0
180,해물순두부찌개,243.46299192326526,58.00179157081753,50.0,20.0,20.0
181,냉고기쌈,243.36341194831712,57.94216284330366,50.0,20.0,20.0
182,한국식타코샐러드,243.36341194831712,57.94216284330366,50.0,20.0,20.0
183,삼색나물월남쌈,243.34993526420283,57.93409297257655,50.0,20.0,20.0
184,떡꼬치,243.313301838667,57.91215678962097,50.0,20.0,20.0
185,시금치된장죽,243.313301838667,57.91215678962097,50.0,20.0,20.0
186,돌솥비빔밥,243.313301838667,57.91215678962097,50.0,20.0,20.0
187,김치두부쌈,241.55284285039863,26.917869970298586,75.0,20.0,20.0
188,마키즈시,241.03439250032767,56.547540419357894,50.0,20.0,20.0
189,명란젓찌개,240.86328603889584,56.445081460416674,50.0,20.0,20.0
190,청국장찌개,240.72707263841187,56.363516549947235,50.0,20.0,20.0
191,삼선짬뽕,239.8267151159396,49.83635635685007,25.0,20.0,80.0
192,버섯 크림 리조또,238.2702032496893,54.89233727526306,50.0,20.0,20.0
193,토란 닭고기 소보로니,238.2702032496893,54.89233727526306,50.0,20.0,20.0
194,닭가슴살 샤프란 리조또,235.5342839648359,53.254062254392764,50.0,20.0,20.0
195,치킨롤,235.2635975284559,53.09197456793768,50.0,20.0,20.0
196,찬코나베,234.79848194361384,52.813462241684945,50.0,20.0,20.0
197,쇠고기양송이볶음,234.52779550723386,52.651374555229864,50.0,20.0,20.0
198,불고기찹쌀구이,234.52779550723386,52.651374555229864,50.0,20.0,20.0
199,토란곰탕,234.4282155322857,52.59174582771599,50.0,20.0,20.0
200,파프리카볶음밥,234.4282155322857,52.59174582771599,50.0,20.0,20.0
201,떡잡채,234.1575290959057,52.42965814126091,50.0,20.0,20.0
202,흑임자삼계죽,234.1575290959057,52.42965814126091,50.0,20.0,20.0
203,버섯덮밥,234.12089567036995,52.40772195830535,50.0,20.0,20.0
204,채소치즈죽,234.10741898625562,52.39965208757822,50.0,20.0,20.0
205,주먹밥,234.02131569542175,52.34809323079148,50.0,20.0,20.0
206,닭고기콩나물덮밥,234.02131569542175,52.34809323079148,50.0,20.0,20.0
207,부추전,234.02131569542175,52.34809323079148,50.0,20.0,20.0
208,콩나물국밥,234.02131569542175,52.34809323079148,50.0,20.0,20.0
209,콩나물밥,233.98468226988598,52.32615704783592,50.0,20.0,20.0
210,오이보트카나페,233.98468226988598,52.32615704783592,50.0,20.0,20.0
211,어묵꼬치,233.98468226988598,52.32615704783592,50.0,20.0,20.0
212,별미밥,233.97120558577168,52.31808717710879,50.0,20.0,20.0
213,꽃상추쌈,233.97120558577168,52.31808717710879,50.0,20.0,20.0
214,닭가슴살해파리샐러드,233.97120558577168,52.31808717710879,50.0,20.0,20.0
215,충무김밥,233.97120558577168,52.31808717710879,50.0,20.0,20.0
216,곱창전골,230.0974015523196,49.99844404330515,50.0,20.0,20.0
217,육개장,229.09091309471754,49.39575634414225,50.0,20.0,20.0
218,옥수수볶음밥,229.09091309471754,49.39575634414225,50.0,20.0,20.0
219,잡채,228.82022665833756,49.23366865768717,50.0,20.0,20.0
220,오색주먹밥도시락,228.6840132578536,49.15210374721774,50.0,20.0,20.0
221,유부초밥,228.6840132578536,49.15210374721774,50.0,20.0,20.0
222,오징어찌개,228.62106670844125,49.114411202659426,50.0,20.0,20.0
223,근대된장국,228.54779985736965,49.070538836748305,50.0,20.0,20.0
224,김치쌈밥,228.53432317325533,49.06246896602117,50.0,20.0,20.0
225,비빔쌀국수,228.53432317325533,49.06246896602117,50.0,20.0,20.0
226,오므라이스,227.09079583108618,48.198081335979765,50.0,20.0,20.0
227,데마리즈시,227.09079583108618,48.198081335979765,50.0,20.0,20.0
228,바베큐립,226.6606364034346,47.94050084038002,50.0,20.0,20.0
229,무쌈말이,226.53420590962398,47.86479395785869,50.0,20.0,20.0
230,찬밥맛탕,225.79840388840194,47.42419394515087,50.0,20.0,20.0
231,육회,225.39632116102533,47.18342584492535,50.0,20.0,20.0
232,죽순표고버섯볶음나물,223.94166801797772,40.32435210657349,25.0,20.0,80.0
233,갈비찜,223.92471711858119,46.30222581950971,50.0,20.0,20.0
234,선지국,223.65403068220124,46.140138133054634,50.0,20.0,20.0
235,구운감자와도미구이,223.4912245842776,46.04264945166325,50.0,20.0,20.0
236,쇠고기완자찜,223.2837642708731,45.918421719085686,50.0,20.0,20.0
237,채소말이샤브샤브,223.23365416122297,45.88841566540299,50.0,20.0,20.0
238,생선초밥,223.18418429592492,45.85879299157182,50.0,20.0,20.0
239,식빵고구마파이,223.09744076073903,45.806850754933556,50.0,20.0,20.0
240,알탕,222.38971543979196,45.38306313759997,50.0,20.0,20.0
241,돼지고기김치찌개,222.38971543979196,45.38306313759997,50.0,20.0,20.0
242,간장떡볶이,222.2901354648438,45.3234344100861,50.0,20.0,20.0
243,시금치계란말이,221.3832269821899,44.780375438437076,50.0,20.0,20.0
244,쟁반라면,221.1840670322936,44.66111798340933,50.0,20.0,20.0
245,오렌지건포도빵,221.09732349710768,44.60917574677107,50.0,20.0,20.0
246,잔멸치된장볶음,221.09732349710768,44.60917574677107,50.0,20.0,20.0
247,버섯매운탕,220.2405251241039,44.09612282880474,50.0,20.0,20.0
248,두부채소냉채,220.04136517420758,43.976865373777,50.0,20.0,20.0
249,약과,220.0047317486718,43.95492919082144,50.0,20.0,20.0
250,홍차계란장조림,219.65379615493853,43.74478811672967,50.0,20.0,20.0
251,양배추말이찜,219.20570360447428,43.47646922423611,50.0,20.0,20.0
252,쑥브리오슈,219.20570360447428,43.47646922423611,50.0,20.0,20.0
253,쇠고기장조림,218.81841415876832,43.24455937650798,50.0,20.0,20.0
254,오이동치미,218.0907177758743,42.808813039445695,50.0,20.0,20.0
255,장어계란말이,217.0923585592906,72.15111290975486,25.0,20.0,20.0
256,생태국,215.09224129565925,70.95343790159237,25.0,20.0,20.0
257,볶음우동,214.82155485927925,70.79135021513729,25.0,20.0,20.0
258,갈치구이,214.7219748843311,70.73172148762342,25.0,20.0,20.0
259,고구마그라탱,214.3564392744372,70.51283788888456,25.0,20.0,20.0
260,대구탕,214.3564392744372,70.51283788888456,25.0,20.0,20.0
261,가지그라탕,214.08575283805723,70.35075020242948,25.0,20.0,20.0
262,당근잎 감자전,214.08575283805723,70.35075020242948,25.0,20.0,20.0
263,시래기돼지갈비찜,214.0412479929259,40.38398083408736,50.0,20.0,20.0
264,바지락칼국수,213.98617286310906,70.29112147491561,25.0,20.0,20.0
265,연어알초밥,213.94953943757326,70.26918529196004,25.0,20.0,20.0
266,그린파스타,213.94166801797772,40.32435210657349,50.0,20.0,20.0
267,버섯잡채,213.81506640167723,70.1886625159744,25.0,20.0,20.0
268,김치수제비,213.80545461749378,40.24278719610406,50.0,20.0,20.0
269,상추겉절이비빔밥,213.76882119195798,40.2208510131485,50.0,20.0,20.0
270,김치주먹밥,213.75534450784366,40.21278114242136,50.0,20.0,20.0
271,가지무침과 호박잎쌈밥,213.75534450784366,40.21278114242136,50.0,20.0,20.0
272,새송이쌈장구이,213.7154864267291,70.12903378846053,25.0,20.0,20.0
273,해물샤브샤브,213.7154864267291,70.12903378846053,25.0,20.0,20.0
274,조개맑은국,213.6788530011933,70.10709760550496,25.0,20.0,20.0
275,브로콜리베이컨말이,213.6788530011933,70.10709760550496,25.0,20.0,20.0
276,두부조림,213.6788530011933,70.10709760550496,25.0,20.0,20.0
277,어묵국,213.57927302624512,70.0474688779911,25.0,20.0,20.0
278,고구마줄기볶음,213.56579634213082,70.03939900726397,25.0,20.0,20.0
279,오징어덮밥,211.94155075434637,39.12667709841101,50.0,20.0,20.0
280,죽순회와미나리강회,211.7552272442123,39.01510613425888,50.0,20.0,20.0
281,불고기,211.57601514445244,38.90779349967214,50.0,20.0,20.0
282,홍합꼬치구이,208.50478560546142,37.06873389548588,50.0,20.0,20.0
283,떡갈비샌드위치,208.50478560546142,37.06873389548588,50.0,20.0,20.0
284,장어덮밥,207.47957587001528,66.39495561078759,25.0,20.0,20.0
285,호박전,206.87493475315821,36.09277530129234,50.0,20.0,20.0
286,우거지된장찌개,206.3684549413461,35.78949397685396,50.0,20.0,20.0
287,냉면,205.3253330582083,35.164870094735505,50.0,20.0,20.0
288,갈비떡볶이,204.87481748952686,34.89510029312986,50.0,20.0,20.0
289,고등어무조림,204.7752375145787,34.83547156561599,50.0,20.0,20.0
290,김치적,204.56293833954658,34.708346311105736,50.0,20.0,20.0
291,김치채소쌈,204.31822756806466,34.56181291500879,50.0,20.0,20.0
292,김치볶음밥,201.33847236569372,32.77752836269086,50.0,20.0,20.0
293,까르보나라스파게티,201.04906465146965,62.54435009070039,25.0,20.0,20.0
294,감자그라탕,200.31326263024758,62.10375007799257,25.0,20.0,20.0
295,낙지연포탕,200.0425761938676,61.94166239153749,25.0,20.0,20.0
296,시금치들깨수제비,199.90636279338364,61.86009748106805,25.0,20.0,20.0
297,긴톤,199.90636279338364,61.86009748106805,25.0,20.0,20.0
298,가지두부스테이크,199.5774606090255,61.66315006528475,25.0,20.0,20.0
299,다이메시,199.5774606090255,61.66315006528475,25.0,20.0,20.0
300,일본풍버섯스파게티,199.5774606090255,61.66315006528475,25.0,20.0,20.0
301,참치죽,199.30677417264556,61.50106237882967,25.0,20.0,20.0
302,두부파프리카전,199.30677417264556,61.50106237882967,25.0,20.0,20.0
303,꽁치구이,199.30677417264556,61.50106237882967,25.0,20.0,20.0
304,맑은대구탕,199.2071941976974,61.44143365131581,25.0,20.0,20.0
305,코다리찜,199.2071941976974,61.44143365131581,25.0,20.0,20.0
306,연어오픈샌드위치,199.17056077216156,61.419497468360234,25.0,20.0,20.0
307,녹차콩국수,199.17056077216156,61.419497468360234,25.0,20.0,20.0
308,왕새우구이와구운채소,199.17056077216156,61.419497468360234,25.0,20.0,20.0
309,송어샐러드,199.17056077216156,61.419497468360234,25.0,20.0,20.0
310,김치동그랑땡,199.16268935256605,31.474664282973684,50.0,20.0,20.0
311,감자고추채볶음,199.03608773626556,61.33897469237459,25.0,20.0,20.0
312,치즈멸치볼,199.03608773626556,61.33897469237459,25.0,20.0,20.0
313,나물비빔밥,198.976365842432,31.363093318821555,50.0,20.0,20.0
314,바지락볶음,198.93650776131742,61.27934596486073,25.0,20.0,20.0
315,서리태콩국수,198.93650776131742,61.27934596486073,25.0,20.0,20.0
316,토마토미니새송이볶음,198.93650776131742,61.27934596486073,25.0,20.0,20.0
317,두부김치,198.8998743357816,61.25740978190515,25.0,20.0,20.0
318,감자수제비,198.8998743357816,61.25740978190515,25.0,20.0,20.0
319,재첩국,198.8998743357816,61.25740978190515,25.0,20.0,20.0
320,양상추참치샐러드,198.83692778636927,61.21971723734687,25.0,20.0,20.0
321,전복죽,198.83692778636927,61.21971723734687,25.0,20.0,20.0
322,해물떡꼬치,198.83692778636927,61.21971723734687,25.0,20.0,20.0
323,양송이버섯죽,198.80029436083345,61.19778105439129,25.0,20.0,20.0
324,두부양념조림,198.75018425118336,61.1677750007086,25.0,20.0,20.0
325,해물국시,198.75018425118336,61.1677750007086,25.0,20.0,20.0
326,찰밥주먹밥,198.75018425118336,61.1677750007086,25.0,20.0,20.0
327,가지와마른새우무침,198.75018425118336,61.1677750007086,25.0,20.0,20.0
328,호박양파국,198.75018425118336,61.1677750007086,25.0,20.0,20.0
329,소바정식,198.75018425118336,61.1677750007086,25.0,20.0,20.0
330,낙지볶음,198.4314466194085,31.03679438287935,50.0,20.0,20.0
331,꽁치무조림,197.06755140205107,30.220090659910817,50.0,20.0,20.0
332,열무비빔밥,196.97624857880064,30.165418310659074,50.0,20.0,20.0
333,고등어튀김케첩조림,196.6058110449826,59.883719188612346,25.0,20.0,20.0
334,속채운감자,194.87638021773122,58.84813186690494,25.0,20.0,20.0
335,버섯파스타,194.60569378135128,58.68604418044986,25.0,20.0,20.0
336,바질페스토 스파게티,194.5061138064031,58.626415452936,25.0,20.0,20.0
337,삼색수제비,193.73367835964527,58.16387925727261,25.0,20.0,20.0
338,두부굴찌개,193.73367835964527,58.16387925727261,25.0,20.0,20.0
339,우무콩냉국,193.73367835964527,58.16387925727261,25.0,20.0,20.0
340,브루스케타,193.62622696510155,28.1594173443722,50.0,20.0,20.0
341,우유두부,193.46299192326526,58.00179157081753,25.0,20.0,20.0
342,감자조림,193.46299192326526,58.00179157081753,25.0,20.0,20.0
343,녹차수제비,193.36341194831712,57.94216284330366,25.0,20.0,20.0
344,녹두고물호박떡케이크,193.36341194831712,57.94216284330366,25.0,20.0,20.0
345,봄동바지락볶음,193.32677852278132,57.92022666034809,25.0,20.0,20.0
346,유부미역된장국,193.32677852278132,57.92022666034809,25.0,20.0,20.0
347,고구마잎무침,193.313301838667,57.91215678962097,25.0,20.0,20.0
348,녹두죽,193.313301838667,57.91215678962097,25.0,20.0,20.0
349,카레라이스,192.09595608774654,27.243087477692537,50.0,20.0,20.0
350,닭고기수삼샐러드,191.55284285039863,26.917869970298582,50.0,20.0,20.0
351,고등어된장조림,191.3999281102216,56.76642401809677,25.0,20.0,20.0
352,마늘빵,191.3498180005715,56.73641796441407,25.0,20.0,20.0
353,미소된장국,191.32666125914997,56.72255165218562,25.0,20.0,20.0
354,왜된장국,191.3131845750357,56.7144817814585,25.0,20.0,20.0
355,생태매운탕,190.86328603889584,56.445081460416674,25.0,20.0,20.0
356,쑥버섯볶음,190.62749266346373,56.303887822433374,25.0,20.0,20.0
357,크림소스파스타,188.2702032496893,54.89233727526306,25.0,20.0,20.0
358,아구탕,185.2635975284559,53.09197456793768,25.0,20.0,20.0
359,홍합탕,184.3915821067499,52.56980964476043,25.0,20.0,20.0
360,애호박 구이,184.2571090708539,52.489286868774784,25.0,20.0,20.0
361,월남쌈,184.1575290959057,52.42965814126091,25.0,20.0,20.0
362,북어해장국밥,184.1575290959057,52.42965814126091,25.0,20.0,20.0
363,마늘볶음국수,184.1575290959057,52.42965814126091,25.0,20.0,20.0
364,아스파라거스새우볶음,184.1575290959057,52.42965814126091,25.0,20.0,20.0
365,약식,184.12089567036995,52.40772195830535,25.0,20.0,20.0
366,수삼치즈샐러드,184.10741898625562,52.39965208757822,25.0,20.0,20.0
367,아욱국,184.02131569542175,52.34809323079148,25.0,20.0,20.0
368,된장채소수제비,184.02131569542175,52.34809323079148,25.0,20.0,20.0
369,두부다시마말이,183.98468226988598,52.32615704783592,25.0,20.0,20.0
